customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
f72799a69d843f37e38236f68deb0bb0,f6aed6bb383754fc2808f139207ab38d,41750,salvador,BA
81aef10a9af8f93cbfbf20e884277260,25448c9f3f3de9656ad76b07942ed84d,4027,sao paulo,SP
3613715ccf990eca10b1bb75ff9f01ab,7ca4833e3a4dc726e49e051637a9bd3e,9780,sao bernardo do campo,SP
91be5b56d0defe5cd4e15046781768d9,c00d7744abbd4c52462103483ccb52bf,97095,santa maria,RS
79c1ae1c3d1a81c10781ecf7d7ef1720,82af14f8016b232e088146dc208b60af,37502,itajuba,MG
02d12adf94e256f7ff0056d447557027,2396ed0f849c195da124f55b4c17ee35,4551,sao paulo,SP
e2dc2f3f58380b125a1e88fc86dffe4f,259452cda45b93519b4a73ac7a822750,18870,fartura,SP
97b272df0a3c59bb5e9a21a32d3efad0,de2922166e50ad334acea1839d3f303b,24220,niteroi,RJ
1f763783a93e0c559a0c7dc847b31eef,158da4c494bfc8f41b20366129483924,23030,rio de janeiro,RJ
b4dcf54049cbb1e84bf9600d74ce8615,f3ce4de20abeeefc24edbac928834334,4038,sao paulo,SP
d6309d77be1f4211bef63bcf2bb1a10f,32c56e2b05044fc36decee1074b643e1,25660,petropolis,RJ
aa9ca3127430c2e14db047a199e3d591,95f2b2cbceea5975a3f2327282408348,5016,sao paulo,SP
90f65e1539426f18ab1941841d728c72,8ffa5e9fcc3da23113128e94d1c75706,36520,visconde do rio branco,MG
fc79438f18212d55e578ffd235a6f95f,189d1b0062537dd02fab4db954e2d102,32073,contagem,MG
2e52ccdd230e847b69e75252e2e193c6,d236ec5977383e29fe35b0c43906d580,20550,rio de janeiro,RJ
daf457df7093e56187eda2050592817b,6d89c322686666680193afa698c29134,28035,campos dos goytacazes,RJ
534a35b633f86d450cc51643df986b20,22368ffd50b3053231db9241f9d3b1fb,13342,indaiatuba,SP
2dee80b74900bb89a1ecc3e97bcda6b3,c51a1f42780144ae12d0e529abc3f83f,40290,salvador,BA
550290db9e0772d476e9d9aeea14afa6,3046b0bd43b0ea4bc6d0aec70bc96e9c,30411,belo horizonte,MG
e9b0f3b800151f5ea33a39ec85f01e2d,0b967b2aee0bfd5e38d020413e818886,2178,sao paulo,SP
ff8fb04f5d19bda82fe60888da7b0898,a3ea054806dcb0af77fcd797451937b5,12260,paraibuna,SP
60084b7d470df61a877bc270cae7f70f,1fc2cb6ebb730024fe7c5ab3d246e5f9,13310,itu,SP
773e44148a162cd665cec3f70a9f4fa2,42ec23281be69bee5dcc78d687e4a416,34800,caete,MG
1cb2963b96d7da644168b9282330a809,5ee41241785af239cd4ccd226927cc08,58416,campina grande,PB
957239777a7f01c21a58b82a032644b9,c7558d51c100334f0e84384bb42f0e70,71070,brasilia,DF
ac718fb7c27a55fdf5d8b0070a9ca602,30be913d7ef1f8e51182191d3b9615fa,4514,sao paulo,SP
6c12ba0696cdfa81f4d7427d78dc91dd,0706628eab2c8462575ebe7e1d0633ac,51021,recife,PE
9cb5cb63842b6b3b9843f6803eda167e,324ac53c3fc280401366b7c197dba28d,5734,sao paulo,SP
eb23a78ca4ccf2c917d46875fc553c59,f6b5803c77d51cd68bfebc6032c1b485,71050,brasilia,DF
e2a1ab008932ae1211651ffb0cffe7ea,b35bbea722303bf6e700f2b67ed6a88e,19906,ourinhos,SP
7c7c111ae872ea147556a0bcf3298488,ed54b14f4dc54b13120bcc86931c5255,30575,belo horizonte,MG
dc75c9ef71e6cbda48cbe416729b79ba,3c5e1130694632f44051b23fd86ad9e2,83322,pinhais,PR
fac697cc750bbd1acf6dc02ccfd6adb7,357482c4e5b9b6200cc2b37b8a7b46b9,76980,vilhena,RO
4ba8c08de7fa81bb7c3ccbd2918e608f,08367838fec76cf190501e15cb8a9e67,3685,sao paulo,SP
dd8554c8c748a675f913ea89a7b86b76,b0d0e87eff4879c722c40a46f0ad66d1,13087,campinas,SP
2f54fe23880698b37d980be4da8af756,f88ad0b5577747e03336a8b806da6a1e,2615,sao paulo,SP
99b3b3709b00a7b817833b1be4ff0729,32fc029baa8e79b663c095e94a0fd716,87015,maringa,PR
031004fe0f92b09190fc8462ad2b4688,b93460c02625610d2ea42a4e16be1f23,8720,mogi das cruzes,SP
b53d492bd12be0c61763877147a919ed,99abce227f20bc33f1e1b601b2b03ea4,4950,sao paulo,SP
f8b6903b805687276fb7542e9416a3ba,901d27d10636296091d72776b42cd545,67140,ananindeua,PA
8bf6fcea7060ca6e881d5cdcbcdfd78c,46e558e181f5d5bc24bafbbf3822c129,14810,araraquara,SP
96b3ea36ae6536e8d46ac247b72b9364,1ac1c20d54ae0a375b77d6841663762a,27525,resende,RJ
f5f3337ca4f2551b44b66ecff52225c5,d23e27b448cb5d930eabfe84679e0274,44750,caldeirao grande,BA
26107dfac63f8909bfbfaea86f095c05,b2f7eacecad4eed16774885920e3d2a4,18017,sorocaba,SP
e2953f49e59522116ba3dcc05f65f2c4,f3d176999f9c1273045f770712608944,8810,mogi das cruzes,SP
d3775d8d2c341f2d6d1e52ec4218b607,360f86da5d33b620b9f38bfcf717c89e,55592,nossa senhora do o,PE
7f858b13b6bc5add18230f1efbd7b6e9,9f0c1d85392533a1e960d4d58915c59b,31370,belo horizonte,MG
df7e5dc6c512398a722860afe9548e18,cc22a0a23d485416de881b847c8b7979,58640,junco do serido,PB
235dd3ad25bc8b3cc4b559a1f835866f,607344d7dfc591c9831bf9e8d5a4391f,19640,iepe,SP
84b9f36a23bcee1236bc7f13afab749d,df19c809342ecae8391e68dccf16fc8f,11910,sete barras,SP
1307e6db6ed2a5ec850aba32a6a90bdc,bb58670190dba4e9b320f84cb98317a3,28990,saquarema,RJ
166e89ca03220ced3e64bb51d351b619,2fe593f7802e5a4081ae50ec31918a5b,1451,sao paulo,SP
9f4578f809480da7c0bc98fab02c1cc3,da1156ecf6d5c22b6f55a25a22b707e7,5731,sao paulo,SP
6f85f92f8b1e665f2ac9a08f17861ea5,16a87f204088415ce012102c912a33d9,29102,vila velha,ES
a938c9d9100a63faa355d2286d204d7e,d5a328c92c7a2139b37c14e12e69d0f5,60822,fortaleza,CE
3fd29fb920bec834ceee06e70fa9dda3,7902cd1145bb7d876512310c3baa3f01,3278,sao paulo,SP
7591ab894fb4a47debe5beef968b6804,e8d4692a6aec2ab156ad409cd1a72bb7,8431,sao paulo,SP
eeb730c4c2578aded27aada780e25e93,71f63b438b7f08f55cf7afc5e4eda1b7,35370,rio casca,MG
a31ddccc8903093ba9f48791e0733d7b,90693e7acfb7f48d03fe61e2a0002543,20230,rio de janeiro,RJ
91bd4ed51ee3835599963b967d9b9bbc,6469f99c1f9dfae7733b25662e7f1782,11065,santos,SP
c20242d9e3109c0f8db6b5786d6f9e15,4b5d93376bd555ed80549865a47584fc,12422,pindamonhangaba,SP
e4eb839347c15a4998942e6ee3a032a2,b496bda4b2d6934b9e731a96889fd89e,91570,porto alegre,RS
9476b5829487ea1909d3b3ce7f604685,efd03e4b1277cbcbb31d31379ad84f58,27165,sao jose do turvo,RJ
fe466590682b569c87d29ef4dfdbc609,0283917cf6822284c4341224ef003fb6,79092,campo grande,MS
8d4fbbdcabdfc2f9b1f52cd523ea5865,3f9bb1cc786f6a4ecfd6b3d868d39357,35450,itabirito,MG
71f9bdb4f628bd0fac32dc9b10599daa,6c59594879b0e469d5edb970c1139903,47630,serra do ramalho,BA
27665657a923f3fb5234cef27540af0a,7fc951e458a48c2688486469e267a004,81220,curitiba,PR
ae4f641ff7e13a5123a1ad793a18c040,e619ed52c7b30be9d83d970795c630a0,3461,sao paulo,SP
b59e5cd1348f825f57941afe947635dd,0a0fa442c401952fe854264257c18775,12522,guaratingueta,SP
7f96b51dcac1bbce7f6311b6688f70c4,2459ba04d45e61598a246e78a6e71dc4,39860,nanuque,MG
07838708499d3eb9da748cb10b8ddf0a,7e222c2054b16d50c5c2e746d14dc313,91170,porto alegre,RS
c178d6d544925594fafab0ba493cd645,d76441ab4a22e389561144ffafdaa19c,13068,campinas,SP
3df717700f83980dfdb3a25669e895c1,354be39d3b37cfd58e73f53cfd0174da,6700,cotia,SP
69eb26a67cff49ff2040a3817602061c,d975a54519948041a4365850cb594836,79130,rio brilhante,MS
a2774f30e21be537815251bba41cd096,fde505a5e45f8e704fc884e8fbc908e3,13215,jundiai,SP
e57ef0c1f8cf325c4269702397720d09,4cba4382020c8e217faee72173ecb0fc,41745,salvador,BA
6dd345003a66b6fb3f18301af8c6cd0c,15e47dec7a5ce59f8e200a6917679511,9070,santo andre,SP
b4b0ca9e4baf76925883b0f33924c74d,f72a04adf7b3160e3d4cad5c3bf43989,8579,itaquaquecetuba,SP
66cc7abeb9745649553ef40ce58973dd,f33d57e5ed6bdcc5c426fe55c7fea4c1,5376,sao paulo,SP
d0d213ed2d6d390dc1cc1e6f45706c8b,08c07c761592a71b85136aa4fe76a6f4,48890,valente,BA
87e0d8c98901635a02de3d22ae4c2e84,7261a322286b204949432e6dff9153c8,7251,guarulhos,SP
712230fb56aeb8d9084bb813e3249a84,31cb8b5ae4d65859af8fc33b14cde233,15990,matao,SP
352960fe6741c7944bd2007d8d1d3f64,eec8231e8d513be98954dbcbe946528d,13389,nova odessa,SP
7e563dc9d970b3b371715bdf1ad35f2b,fb83cfe9c57b3fd0c1bb69d8b9664b08,5861,sao paulo,SP
a2efb37fbb4d500fa86997d70eb49938,75b371129ea83ed25e1826394511c4d6,9380,maua,SP
2716c83697c166617d8844a4bcde50e3,cfd02bea61d8e85869110ad85bfc9ef5,14708,bebedouro,SP
7011fa9bd97b546a9eaa462a0ee7919c,aa57ca3b192fb22671e82f05ae25cbe2,29101,vila velha,ES
a83a89abd16a03e6376fb659ca7b6612,9dddffdd447ab3aa654122a6a1049906,37640,extrema,MG
07430e92e9f370ce78184e10a07b3493,bbcfc950a75f3f896acc78c240b0f8ff,64045,teresina,PI
810741878a633d09a01e832247d4d31e,1e8d38254b74212442ed7c9f40e71c26,22440,rio de janeiro,RJ
01e0d4fb731e6ee47df3f3f179cc0a0b,9a47f3ac5c51599a24bb848c16ece5f4,5633,sao paulo,SP
b0cccb80f399ec0c307474e044791654,752ab59899506dd17cc7ca4065a59347,9760,sao bernardo do campo,SP
7b43541b68a832baf60802c3119dfe80,f8977117beaf7f10282fd90bc9bde423,13255,itatiba,SP
230f02d405eb62c87ccf953090671e60,5d67dca5f030100d1fee3c30619827a0,12214,sao jose dos campos,SP
c95fd5ec9cb15e99cbd4b8a9ff814ff6,542736940dd0e914178cbc58a979c303,34535,sabara,MG
f5458ddc3545711efa883dd7ae7c4497,661a5e18a28b34880ccc60112f2b8e8e,62360,ibiapina,CE
3d55ce02def747007e481ed93b98388c,a86d3a76dc42c8aa3ce593f94b217d44,30494,belo horizonte,MG
d0ca4d9e8fa6fca510ed593effc04df5,47778d96d007a0dc79616bbf9c719166,85415,cafelandia,PR
14615837f83937b2dea94361cfb6770d,a8d771b4e13abd8d9df3b4f6c0a38091,85301,laranjeiras do sul,PR
7c72a0cfc64d38509b262a4e85c84d9a,b10f780a5e22a8c7fbce07bb3da6eeff,18279,tatui,SP
11d40dac62f72f261e07972e70617fbd,88133d61eda1c59a2db4266167f5747a,37640,extrema,MG
5a31560ab7821af245ac21f6ede6f4c3,b5968d8d3507b0ad5c92e33bc00b5431,22783,rio de janeiro,RJ
0a31417edc59c78d19a6553b5a6328a7,0fd18d821e025515612a466c926ff664,36844,tombos,MG
f3228497df62020d2bf9f20f74da7116,b98de9b9357dc16158a7d4f584574575,9912,diadema,SP
abb2c6c3156823bffa1f8100bc9d5b34,1b9c0988bccb820c5ae423e3205c00a2,38184,araxa,MG
7038125d2dd44ff468225fbf448194f3,2f284d63ae3bc4b77df13b5f7b4f295f,3726,sao paulo,SP
993d78fad972fb03a64f3126d934160a,de8e3d9562f8279bf243c39051edc9a5,15055,sao jose do rio preto,SP
74d4c2d4ff3efbad79ab4b8c9f1e3675,c9e92e654a37c868e12e07ee6698f765,17011,bauru,SP
ef3bbff3023c5032593c0e754f87114a,dcaece2588d9688376b75a288451b77a,55297,garanhuns,PE
efed398f3de8a78b7947750a5f1435ba,22aab04ea2ba051c2a83f713661f6850,14140,cravinhos,SP
c18c0f8c117dc0553bb35bf11bb127dc,06f9fe91f0a7dbbd4c78ddecb3562486,3222,sao paulo,SP
65e5225058cf3dbaca1cdffb7c575dc1,5e380d3468af33b77e184046b8061a2c,5511,sao paulo,SP
ff0150596f14fb58ab4c45ed2abe04ff,e0d435e159cb71fff2fbd138e71aae33,62430,granja,CE
e341b3f8d88fc48a56221bacbe1d7e55,29cae4eac830b7c65e5250dc9ee77ea6,13974,itapira,SP
95ef10c6dea554e64f436a44e8fd723f,e0fc0a290b1d791ac8e3c87a44cd95ae,3978,sao paulo,SP
7bf92820488d5d5d8ec42c1251b90679,1aa331096f09d1ef39a3da1a8bf9be6e,22060,rio de janeiro,RJ
470130101d8d9784d2a135c0f3b56b65,398a0d7341805ed8598aa95a98aa8f2a,36830,espera feliz,MG
aeaa3e7664211a50657bc516db596887,ee0e744d5d1a2a0cb5a1920ef02b8f3c,6541,santana de parnaiba,SP
4fc5d73f2c72dc2ac18093c49be73a6a,f6dcece0f07ffc415dfb1c37649d68ab,57280,igreja nova,AL
faa3126cfc735934e9e43665018a21b1,70734fd0582006e6fb57918f2610f818,13972,itapira,SP
3ad37c1be46629ea6935f7eb2362b380,d1ad0a5f79589af17562cdfea4b4d8c7,13054,campinas,SP
0581c965ce68e0b4be312e116c15a31a,91a116717ec31215ffc38c8cab031a6e,83706,araucaria,PR
602abe909c748c9f6cd73a3a4d66ed99,20ad4d3bc85c72656d9585199a4e4228,95520,osorio,RS
172e5e3633eae88b85a15197f7e996d1,6f02dc885e257ccb161afd87a5ed4b6f,81580,curitiba,PR
469c87ba0d5db4884464ef9280f67efd,13b187937fc5bb5e05700fc65db340e5,38060,uberaba,MG
064ece0e47fb67c948399c1c0f481695,f2ab7bd70a9a23df0dac0be98f038374,14071,ribeirao preto,SP
69f3d5d216d99079f72ead4326908012,d226bcbe992e1690a6ccae6453690f79,36201,barbacena,MG
9b43e2a62de9bab3ad220e858e95ccbc,d425130be1b15a4580645e4a3c9b4768,35162,ipatinga,MG
b154a09d611816a2bd59fa2582e5beb8,571541deef1d9400d0a62468d11a9e86,22730,rio de janeiro,RJ
cd7d7b4d8d652f2a44de11261fb5f749,10ac97e970f479a6fc6be89aaa6cec93,78075,cuiaba,MT
ef3a66154372e62de501a93651f293da,59444f6f085c003842225067881d5e03,9330,maua,SP
594c4ae65aaab4abef94353eee747818,74270eada9d0adaaf79e13bfc211dec2,14800,araraquara,SP
295ae9b35379e077273387ff64354b6f,f1f4f45c8602d0db1329eed1c8e935d4,19780,quata,SP
09976665bcd109e7ea6ed20415c6af52,f273a84cae4a2471cd80beb382d673bc,3114,sao paulo,SP
4d132450980ea1d6d7d7ba282e4c7626,f43a741f2b86fc593b013959d7b34083,31510,belo horizonte,MG
9b74cd824a37742f10285243d2c0ad7f,39e16ad9a306c8729696f7732acde86f,17990,pauliceia,SP
dfa6887fbd2d987e02484f94f47707a0,40aa675201863fe2a78cc40c3ab74609,7985,francisco morato,SP
7803785a8434033aa05bb601f9a83e5b,0cc1db7423555763a5c9bfda44746cd0,65058,sao luis,MA
38e7bc65880a2256fd6496257dd42ae8,6292600f71fe592f716a3e542f184d18,20780,rio de janeiro,RJ
d50f3acc865789f7e54e26595c5574d1,e30e0e57e66477dad963535b38974023,13015,campinas,SP
2af07cbe0f50599955921a42c0455d97,f4cd5bc269eca5d2413a8ce49ce755f6,13070,campinas,SP
1e1049eabf1b27be66c8f4c92b2e27ae,905d95a56f0b4fd5866730fdcea9c3ca,8270,sao paulo,SP
d9dccc612e425a72407e2282054e1d06,1aca58af397c8036067b014ec560f7fa,36202,barbacena,MG
5d07a551ce2ce8238665f00d1562ccce,e8b2ddf269a0bbd62d12e93d29ec147d,89803,chapeco,SC
44588f5aa861a8ec2758d39a6a00cab0,e3b7fece1ec0c35e047c15c6dbfa9353,90480,porto alegre,RS
d89d01207332ba4362dad5ba73b8c00c,095f244a8496bb26d8eefbc7848e08f2,22740,rio de janeiro,RJ
86242b64468c9c6370a38afab37a986a,9c8cd7e1a0a0224f2846f8766eb1c6ee,6727,cotia,SP
93c015faf4f5b94d536b82655d7de06e,29d404644ba0bd6a54aa84f0807f8f40,5021,sao paulo,SP
3fcc0d2a43e27e5cd14cb2d881434777,bedb32508ad162c6f28871cf3daa90fc,1230,sao paulo,SP
c42a2f665b0a49c9428c48903a43e962,33e670a0bcac60875ceada1c240aa9fd,26453,japeri,RJ
27d1dd1d45d890c2f1dde06e43ab06a3,2c2f2d80001f2f3c4daae5f1a378f56c,29070,vitoria,ES
2f9902d85fcd930227f711cf47012bdf,9676b88a7dd5de3db5ded00d7d36f1b0,2358,sao paulo,SP
54bd7edf8250e9e67794e9df507e3720,581c85ba0bfacbdb3f21e5ac6fd2187a,28016,campos dos goytacazes,RJ
a03d07bf4aa2b1c94d11585aacbdaac2,bb58670190dba4e9b320f84cb98317a3,28990,saquarema,RJ
6ed3ba51865085a8de8bb730cefc8a32,2e5a6bbafe6b67eb00feca4e33001c27,48608,paulo afonso,BA
0b1e0ce6b033ff2e254f452222ac14f3,87603dde65ee7120467ddda1a883bb24,74720,goiania,GO
e6a2d06772c6da35a68f8a3456c5c1a2,9d24f678ee98bb5e947d54918a6447f6,2306,sao paulo,SP
f4db3c45bb179f36429fb704d9554ccf,17008637457e85a3a77e1ed67e031614,67133,ananindeua,PA
fd3aaca05dc7738e405ff6669a5bf7f0,328dd6e3fed7a5e91ed7d9aa558f0bd0,89830,abelardo luz,SC
302bd5105bfe26a95e7942e9e85d5b2b,9c7e7551b620fca261fa19ba196fd97c,22410,rio de janeiro,RJ
0bdca8cf66b7d24237c048c8992a8b7a,82e234f722a0424865f264e825423f24,86047,londrina,PR
b045b9fad2425e2aa00751699ad7065d,0870b1f9dc477ed671f26f98dfd658b8,30720,belo horizonte,MG
ba0a799b8a7b0b1a1ac522a0a8839bff,22c8d7801061f27eff57f37ac4ef10e1,6327,carapicuiba,SP
3f7a51e1e98b8842843f9e9c49d0721f,5de40556e64c68e511a1f01d00da8f4e,13025,campinas,SP
dec8f3376f75b10b72542ec557a0dbe5,1dd48d50cdfe8bc8e914020a6a37f994,13023,campinas,SP
bcd30f8834c2e842f37203c4b3327043,06fe5f5b627aa404e13f99f7b9e12956,40300,salvador,BA
4c9b48364e100b48b70b65f7223518bb,ecb8b41c3b84f98546950696321100d8,65919,imperatriz,MA
1faf89c8f142db3fca6cf314c51a37b6,1268b060098ed3f22c2e7c34cc72a1a8,38240,itapagipe,MG
d8051e98cd49dacd880f4791189cd68b,48162443d563f4c09ac378ad5befff4b,9580,sao caetano do sul,SP
f753500e103533c0f47c35ca41d9923a,520af1e295c9d6d6dc0413afa815b0b9,22720,rio de janeiro,RJ
ca454a420355c83f95fe93083dc31c81,12456b22f2fe7567211f0f29dc7dc58e,87260,araruna,PR
798dea2aaefb3885972c1a1d262ca636,0f381b11e26dc3349a1d586f2fb14d7b,26585,mesquita,RJ
0dfc0621220f4aa19960d5c5397f0835,8f8091461440c0b33061e07bce1ccf4c,6328,carapicuiba,SP
b66df3d8c09687e66b43c966f7d6e718,af8e9836db54b841ed52923b2d5a1d91,7190,guarulhos,SP
611018ac0e01d2dbf307450bd9ffd29b,f29f2553228477390f58da04a5c3cb8a,35240,conselheiro pena,MG
1ed1934ecae75619009545519aebab61,e6e62ad03df4dc30856d12fe2c1c1366,61921,maracanau,CE
1066f617a4306bb8ed3589fd5cd8f8a5,cb6caa4a4bac06278b981e8e9808bf56,11702,praia grande,SP
42771edf61eb1cc704e5852fb21078d5,2c4000fbffd931c5f7c57f5870d72bf9,21050,rio de janeiro,RJ
5feb8ef6c9e1b2ccd51d363f014c491d,cca634a5e8cffea413f58c8c29324d41,93320,novo hamburgo,RS
bfb1667cc8be7009f45c56b62f6009a6,ca9b75064fda749aaf9d5a4f0339dc8d,1516,sao paulo,SP
d0c548cc5664b5ad134df221fcd036cb,1ece9a0e183836edb1cfe0f361c81984,8673,suzano,SP
dec279f41d4f2631279947edf78abb3e,4b25f866232ce890939c85623bfa9605,91250,porto alegre,RS
3deafc0474a41927e9249b78564a3257,14527b4f9d84c703de9ac715e153ffd9,30380,belo horizonte,MG
498e5038515e2787cabeb0f0d17d32cd,3f92f9a537646f57f47b0f1415c7654c,11706,praia grande,SP
1e43f63c1584c4703baf3b71577f0bc8,9832ae2f7d3e5fa4c7a1a06e9551bc61,25213,duque de caxias,RJ
6ca4c791dfb84fbc05cbe68d7d7a95be,f99f864daa60fae827c1a42691f11d81,3211,sao paulo,SP
4aa04cdd4cd1ef53723ce28e38a00ccf,2c7ba5e7166d827bf72f78e437c36f90,88305,itajai,SC
7bb5b53c7d838d8ca7e94ce809b7d784,272f0ffe236b0bf765e14f5a2b577a6b,9710,sao bernardo do campo,SP
3fb036e3e6bd42588cf0490ee88dfff0,a39008b7ad3b4b21ec43f65f9517c6b3,27338,barra mansa,RJ
4a5e11f8a1c196d34b989b738a70ebaf,cbe9a1e42dea534df8f2ca713bded65f,5405,sao paulo,SP
c6b5c23bb384412d4f9c7b21acbcc2aa,2592e7fab9a4b565c25aebb9faaac2f4,3113,sao paulo,SP
9d4314f6de130876aef05baaa020f0cd,01e123d7c7cedf12af483fc17258b9ce,28360,bom jesus do itabapoana,RJ
91407787d7bd9fb66491183a8dee3188,5f25063bd0fd1006d687a2565ec6964a,15092,sao jose do rio preto,SP
64e458e1a4f5de5f1d8f3e912ab9253f,913117091937d5839a6c3f449ab26da0,16570,guaranta,SP
cb389847793403afc3326a7036bd58ec,8d524dbfe607ee83a4447069a34a09d2,13201,jundiai,SP
d60805f01a84d8b2d5acae981e3c770f,2354fd276b3909d8b5ab740063adf118,59500,macau,RN
1914983150c51ae44d68f1734e3fb4df,65663adf8c7a498b79e57ff84ab2b654,20271,rio de janeiro,RJ
a0dd74c26f554c5ffd5bb25aab74fa1b,42c3f6b926a5c457bbd69df07a2da8df,45880,camacan,BA
edd33f337f01e490cf1e95da2957fcea,d2bc70d1599ec65425dc9558d72b4986,89980,campo ere,SC
5a3f73cc3e52ab64478beb5ce8756f4b,520a88dae0fd97b3230c7d36aea4196b,21073,rio de janeiro,RJ
891d97a0573cb2e4c69db4e87728829b,f6a32c842b68a86a92045fc0534c0a3d,35541,morro do ferro,MG
83a7d95a92656e2033852b2a8bb37e70,3e084c2b3948e5beff170f89a2e9b653,4285,sao paulo,SP
985a2a3366fedff76c0a01d1204cae8f,956b26bb6b37e908eb589c6dbb14f058,7096,guarulhos,SP
5c56a85aede459bf2e96c47af573ca04,19fc7c717e6449cfcae37b1ca03a1b2a,13220,varzea paulista,SP
a5c00cbccb8ff7ec3bb8715188412b83,ad1e1401517d0c579608a2eeec740c41,13091,campinas,SP
950863681cb2112651ef0782da4e689d,11cb11ff52cc1e191282a0a3c1e03aa3,80630,curitiba,PR
220d4cb3fd1fbe497f2b013f0378bd2b,1d992273db84f17d7ba6dca237fa733b,22720,rio de janeiro,RJ
d2e827a0183c03e5696c076aa6db30b9,35f7b95e1762eb4cb4cd0258e078729c,22793,rio de janeiro,RJ
d98cc303c53b826e8a2187c4f04c100e,357db15188917085133588f0fd96950e,7054,guarulhos,SP
e50de73a50d0f161a8a40eee5e0faa94,58d7dccba104a9fa2a08af3eea15ec23,71937,brasilia,DF
7595f0de4868abaec15c442659fdace2,312c57b3499e3341ae8b400cb88f4cbd,22753,rio de janeiro,RJ
d5fce16631bd2ca01664a112560b505f,0fa43f164a88bfd96f05ab1fcbeca41c,27175,pirai,RJ
e760ef426201641ca25882152731d585,4696c723485c37a1f5fb926165372f76,3567,sao paulo,SP
d9d8edcc72abf5000061a707eb7aac2d,a80f34443b86a67e4cc19e2c484a9c68,90030,porto alegre,RS
dc81c6b47698b1a98b24db60dd094325,0deada6f42688db05dff922d7346cbbb,13035,campinas,SP
234e69a1ac608aade19020f5750b3b85,1a2064ab78800fa8e19c46e40942cc0c,5337,sao paulo,SP
0618ac28167d5d02f1135f98d3d4166c,0e3f036864658ee700ddaeb289c1aa9b,4569,sao paulo,SP
760119a92dd09c116c57f97d1d1bf346,6db51553e2c20e18d99b2cad5d06be76,2275,sao paulo,SP
33b8c73c9e6bb0e7156ddebafb5dba57,65be6248a39942f9ab10da91280e2576,25974,teresopolis,RJ
f7030ef55d9a5ec617439b05e42a707b,7d8a9ef4f0a615254877794fbcad3daf,78890,sorriso,MT
d605f9f01f069c8665dba62d0d8de501,d636819974225176f4e4983badc49539,29166,serra,ES
db09079896ba2bca8288a3a712e043ab,ef81e58722f3eda0bc104a8131df4309,99460,colorado,RS
b071dce336bf942fbd27a73e53dcad66,c4a991e4806ca21fbf9379ab328d1719,4841,sao paulo,SP
2c4693a01b0b1bad9bc86176e9827af5,33f92c3d64fe0986abe1c5f40baf0165,96215,rio grande,RS
47c42b50ab59928b531c450e672ce223,963b5a699e9bba3b80c664365386e69d,5835,sao paulo,SP
e59077fac70edaa674a4967aa316e48d,1ad1e13cd5548d43d147e73635e5ba3e,64840,guadalupe,PI
69b9d91ba59311c2c23231ae34d2faa5,aad125539f0acdad5404dfc2def0e750,27946,macae,RJ
85163f5cd854d552b1627f12e52721fc,c84bec9314ced846300a26484ef9a52b,35970,barao de cocais,MG
62383c983441809ec8977c644dd37a54,ee98818c6687d02e43557a4ea0178b2b,29500,alegre,ES
57108de6e1cf238dfd0ed00e3d878096,5da3ad487547da6f4f3011269b38f324,38550,coromandel,MG
18eaac5528b893d55513ab79c04577f0,573c74af72208d5b4ef8c08bea667e17,13208,jundiai,SP
f06ebe91a8ef0795bdfa9f8cd148ca59,44ee2c47a2e9d9a02f4fa9626cc8fe8f,28027,campos dos goytacazes,RJ
b23c436d080c30100d9e7572b6be1406,d367e463a7332e0b77058a729baa80f9,22470,rio de janeiro,RJ
1be6b7bf6e6dbf197e6018642ee2948b,a052affc7a7b3ec84ee042f41a1239a1,60764,fortaleza,CE
f528cd2e64c47c4d65c1355294c43323,6228bfcc46762217dfb30909688d80be,13250,itatiba,SP
e8197f1806f51f75f725632fe03007fc,3529e35d6c0a2e876f29373ea07154aa,23095,rio de janeiro,RJ
6a22bc47f4e4d19f68ea3691bc6a49fe,b507103bd81e5d0dc3e6c3d50a732f36,35600,bom despacho,MG
86ef6f70541aecb8e52399900b2b1391,4f2029f4e7aea8455f5c1cb9de0b7ccd,35240,conselheiro pena,MG
1bf6f19443d0486c3b72f74b7b4caa40,4f441f2bc81c8bd57782ad39f5c2018f,2961,sao paulo,SP
3e4f8cbda256cae7b9772c5bbf951c34,d29e0b4fba92472d1111b07c691087f0,88501,lages,SC
cc3590f4a2d090bf1fddd470c8c7c109,595ee036d3a69e80934a9b3618834085,33200,vespasiano,MG
a0957b15b659dc70b6842d8393a0579d,77ef0862b89256611f051871937c749b,7176,guarulhos,SP
b71f77353b8fbd3465a46d282ad28c29,74bcbbef1321b49ab28427bca1226089,37550,pouso alegre,MG
5a9dae6565b54b1a39d035684739bb91,31c014df5bd50caf330d47c60a7b485c,64840,guadalupe,PI
a7056034bcc7c12cd4140957ee3c342a,45aa80c26dcdf6abfdc0b74582ead3f9,11730,mongagua,SP
40b2c0070ab6f34ad350cbfb37d7a64b,0da8a21fd4fb57463c7897ad901c7bf9,39100,diamantina,MG
633bca8614f7a9f458a5e0d222515aa8,8850bcaf8541216fa9c321f189af8031,84900,ibaiti,PR
4825eb6b9fb138f6e32be28a39054bd8,c55f8513b9205dc2bbf670a26cbce329,5705,sao paulo,SP
bb63bb88b869f39f4334da43ec942775,ac0b1f3ca1f5ba4de31cfd78cff7a1ac,16400,lins,SP
