order_id,payment_sequential,payment_type,payment_installments,payment_value
6ea4cd6f1ec3ef5b3dfeb0c90093a5d0,1,boleto,1,40.97
66ed65fb801b44984e7a79b2d0496772,1,credit_card,10,255.84
9c0cd6efd7dbee62cebd70b38bf5d5fd,1,credit_card,1,54.55
d16e915397932f8b3510f595170d1d6b,1,boleto,1,48.22
c5d58ec8e7e7184d9a9d42b75ffa002d,1,credit_card,1,66.05
5cc643c866ee7077eea087b9a7bb60ac,1,credit_card,5,294.18
5268a1e490656ed41fa8b107305fc319,1,credit_card,4,232.72
f6c9b168bdd4b2d913398183150f6d2e,1,credit_card,1,89.88
3e324cbbc2a1e4cfdee93cafd69318dd,1,credit_card,1,30.29
fcb5deccd553af305b15fb061d320647,1,credit_card,1,44.53
100ed138d169a3f969afa5449750db73,1,credit_card,6,131.27
75d064d09b807b1fe4b662a0b7611f8b,1,credit_card,2,68.35
7afbe6ef708d0ae150028f52512230ad,1,credit_card,1,55.6
4497ba9d409157ae7bc8aaf8fd113307,1,credit_card,2,372.42
cb0bbf1c3c3c44727e7374c8ec944154,1,boleto,1,37.38
d477ea450bb767cf9e8bea5fde7336d8,1,credit_card,1,81.1
79563470c891926bb9507d1ad1ff661d,1,credit_card,1,172.85
cee9f1845c95efd83885a0b2f7a22b83,1,credit_card,3,64.4
4572e35be0f6c21676fce75fcc79162d,1,boleto,1,380.68
13ce532ef1a57ec06218af7cb3634241,1,credit_card,8,85.83
df972aca1fba0a417674857678e2c4bb,1,credit_card,1,135.62
59d02be1c50fb6e6930cafd6ff6a31e5,2,voucher,1,20.0
7f52fe36580dffc15fb684d226b12f32,1,credit_card,1,82.61
113c27b79eb067ecd214d592db312190,1,credit_card,10,105.28
b704eaf4ae9e9716ead0088db45a9b40,1,credit_card,8,87.95
d6af9770d6d713b4c3a4cd6267e9d2ea,1,boleto,1,106.97
d9769d29d698f5f17838e97bcdd1ef07,1,boleto,1,107.94
b9cc63896ef69b7d771e5ab5ffdc5388,1,credit_card,5,212.88
299ae4512f5e613ac6ee6904cdd7daad,1,boleto,1,73.57
8abd0f2c3a61336c2ee97b2785175332,1,credit_card,1,41.14
2dc34deb58220e9ba1220d4a4f16c954,1,credit_card,1,72.05
77474f59024d12a846fb80577dd24ee4,1,credit_card,3,1011.31
708e9dad5dc7867bc3c61cee01f1f311,1,credit_card,2,208.74
20febe29f23cdee32db9532860db7341,1,boleto,1,174.21
d38dcb503cd4ddc6ce7702552918bd8f,1,credit_card,4,108.2
d38cfff41619a58ae9fb4bb3be5cdfa6,1,credit_card,1,61.05
ac9e4245e041d3da53604ad5c2e352ef,1,credit_card,2,282.58
9a96cb87afd1a52ed560f0dba3de63ef,1,credit_card,4,313.6
da7e814c079cfdd00249b4127a6581e9,1,credit_card,4,45.0
b75b4f6e7c5fe3fa05707992a88d9d38,1,credit_card,5,436.7
7ec0ce5aa3f5d3a29537f1eec975ac26,1,credit_card,3,476.38
647e3ad9b6723741ff6fcbad12c61abf,1,credit_card,6,77.08
be5cae366c82f548c9a28b353ab44dd0,1,credit_card,3,499.52
7b8cdadf6b13903fc09049ba85f5ecb3,1,credit_card,1,241.71
8d3c15519d40227c3bcca13bb5bbf6d2,1,credit_card,1,178.64
3ab7017ae596ec8fae78b7232580a0a8,1,credit_card,3,37.28
350effaab10ac33b956650cd4eb15388,1,credit_card,7,70.14
74851b1eea867c905d24b4a96306af8b,1,credit_card,4,98.79
9c5f3018cce3b5a74df31586dae02c4a,1,credit_card,2,110.77
f26c56be47dddb43c5b028ae9844d407,1,credit_card,4,105.6
e06ff711ddcab05c3651a9b1bb003950,1,credit_card,12,138.28
ec0bc44edd6eff22baea2a84bf6c0404,1,credit_card,6,342.88
0045e3085f083f0f38d24bb3f22e6593,1,credit_card,3,130.74
1db6b3e51590f33eb7c5f063687a8f2d,1,credit_card,2,154.74
7d9a71f7ac9e3a44b7a1b07570b605b0,1,credit_card,2,148.0
8c9bf4b39dc933aa382d9a6e5b846b9d,1,credit_card,7,77.82
2e2e5704a61134b26dfce687c6e56c8c,1,credit_card,1,397.82
4b80b55b32a3549ec05578e46a0f4021,1,credit_card,4,1291.39
2132d7599832dd6bc845a7efd6f6d446,1,credit_card,1,114.44
c6fd86af2bbfc7aa0cc902eff1ead5e4,1,credit_card,2,122.78
d83ed20d296bdd288f45b29843643bc9,1,credit_card,1,87.55
79c697a71c6bfb37a4c83d238e695404,2,voucher,1,2.11
f1ae9201c5fbf85324c872859f799ac2,1,credit_card,1,24.69
2b781b53b653523cf1337a742b71aed3,1,credit_card,2,122.34
cd6fd1a1cf8a16a344a25ea0947af231,1,credit_card,3,73.27
4aa95ac048b026918957d83319f5eca6,1,credit_card,2,118.88
50dca53ca33b739bef09e7933e8b380e,1,credit_card,3,65.4
86e15c44520932e049ca96660a60b776,2,voucher,1,20.0
9f721c43752081baa0310ad5660e6033,1,credit_card,1,935.36
dbb786efd821d7f903d79cb502ba3083,1,credit_card,3,176.38
651f02528e2e297f3d28dca2f4c09a51,1,credit_card,6,112.98
112490cce29341aee638288316388fe4,1,credit_card,4,49.0
5feed08e8f66735ba71592e68d15a602,1,credit_card,3,105.29
971fb1014faca6be7799d127ba892f66,1,credit_card,10,143.1
eb94ceabe643cd28e6fb58503790a2e1,1,credit_card,8,804.33
e247a0570d308da27cd7f349902e66f8,1,credit_card,1,27.69
222e2f45e2970908ca9c29309b7452c5,1,boleto,1,35.22
2f66b4903890f8fcc8bccfd80510dae9,1,credit_card,4,223.08
cf543c73693f031709ec6defb524241e,1,credit_card,1,41.0
4ae724c523545a7806fc987df2964b05,1,credit_card,1,37.86
39010dbe92bbbfaf08e8d13f7c9bb118,1,credit_card,3,336.59
14676aebeb151a1fa4f20e8fc3544621,1,credit_card,5,110.42
ceffc136b56be2a9062d21d6b869a0a1,1,credit_card,1,117.27
cfea19cacc7328f2fccb914fb0fd5fe2,1,credit_card,10,445.94
c514dba8d0ed614c6a397d2f0f3fe202,1,credit_card,10,122.42
98a6c523ea54e65d9320d388708b49d3,1,boleto,1,78.42
0f3d2ca532c34901392f4d86e4a1e5ba,1,credit_card,10,754.59
18424f62e6457228cde82092ec2252df,1,credit_card,1,20.77
45076151b8ea416cffebd82f5013905d,1,credit_card,1,632.74
bf7dc4793cf928d5303528934bd9647c,1,credit_card,8,80.12
a7b6b0d33a2814dff897167e737b22c8,1,credit_card,1,113.86
10084ae353466f1c95f62cbacf6168d5,1,boleto,1,125.33
a4df4e468e42ed5687c3ee2e925239a7,1,credit_card,1,213.14
e13ef2072b1d65c486d7b9fbf5dc6f01,1,boleto,1,21.87
7e22f51e3776fdeb688dfb2af5bc7147,1,credit_card,8,217.01
371d3a892917017b32ada644ba1f301d,1,credit_card,3,79.44
20e223f06b4ead7a6d8ed147dae59b12,1,boleto,1,75.08
785bfd330f7cc6cfba69cf7ee360fe47,1,credit_card,6,129.53
f37316634729e88e0ff154d42b6219b0,1,credit_card,1,139.5
eb7ac481803eb5bc5b7cfe431a03d39a,1,credit_card,2,36.78
8dad738545d7c669904af09b97e10c1c,1,credit_card,10,181.66
8e3944fa77034393e3a23b589af8e3ba,1,credit_card,2,484.89
cf55d16f64505cb0732aeb401f30b591,1,credit_card,10,212.43
db738d19eb9fe6721be783d4e46f1c4d,1,boleto,1,259.57
919a615149354b4e074eff65adaeae81,1,debit_card,1,60.09
bca16cf360ca8795f24ca0beaf2658be,1,boleto,1,402.56
19f52cca1f9f963eb3275ad1a2033c0d,1,credit_card,1,35.45
b3b2a51d0203c5d48964aeea04d9304f,1,boleto,1,161.29
4a34aa679137ec3d1b3ad0c4c8b7a7e5,1,credit_card,2,194.89
1b9ecfe83cdc259250e1a8aca174f0ad,1,boleto,1,33.34
04915529f622f4b069fb4501085fd905,1,credit_card,1,8.45
8225d8c9d91972ec1fbddf159ec4cd7c,1,credit_card,8,86.64
de71edfe47563ab657846c3d3f028ac9,1,credit_card,2,29.05
a8e925972920153be4f6c40a5bcd630f,1,credit_card,4,277.16
8db5dc3121f330642473ed0e76209acb,1,credit_card,10,232.07
d0d828105d7a6106d4b6cfd55607c278,1,credit_card,1,163.52
f79bd0b3bacc5142f90f81a15b4a602c,1,credit_card,10,788.71
2c082256a8471418c6cccd10c289051b,1,credit_card,4,86.27
251541a25df1711d076ab99d854e23d3,1,credit_card,8,184.03
cae916a392d51a600dd6d7b5eb9b8106,1,credit_card,1,126.54
d2f43762a6f922b1bb1cc34a9563ad28,1,credit_card,1,36.09
55d4ac8ab9f932ba5badbf6088b9a1c3,1,credit_card,6,155.0
9bd46627fb3249657cec3b1320aea004,1,credit_card,6,157.3
3529da555e9238eaa0ac000c0ee4fb05,1,credit_card,2,72.42
357fd478aabae20e8548661577688175,1,debit_card,1,301.0
e2d3e5a5b56149b36e4df4dedd8648f5,1,credit_card,4,201.84
fd5f4a26279e437735f4d5da152f5295,1,credit_card,8,568.08
2c453858db792dfba1340601d2814b28,2,voucher,1,37.11
415c757c7bfdcb97055fb594b1672748,1,credit_card,1,119.65
1ea11b975aea60ca92fa0559184d3d34,1,credit_card,1,0.98
444526825b5ea49c9405bd0d08fb8548,1,credit_card,6,139.99
fd40f3722deb0b1b640cdac8e3afd293,1,credit_card,5,387.41
bcbd3afc999b3fa9dbd61efb370239dd,1,boleto,1,56.49
b7be5e58fd37e6165dbb39e8362c8446,1,credit_card,2,91.76
759fc48b9360c6710317b337b9e8a974,1,credit_card,2,103.43
6cb134bb285a64b0425d1fdaa00d4214,1,credit_card,1,2031.09
448795135b904d057254f5fd0d5a6a4c,1,credit_card,15,723.08
aa3ae718cc36bc728bd78c098dc84c24,1,boleto,1,75.16
2a0bb55de2144ca90f83868c97320be4,1,credit_card,1,38.13
ea61446163797d406b8af3569fbad43f,1,credit_card,1,63.55
fe97f3949cbc37b9ab48ac5769514cbe,1,credit_card,4,45.0
86788916a1e9d8582d4ebd46320c7fb5,1,credit_card,1,18.83
fdb987001ececccfd2e9320c8115d125,1,credit_card,6,68.13
e7d090145a4a427aa8353f51b00381cb,1,credit_card,2,392.56
c9a4157fc325f9df022d812f02226d85,1,credit_card,3,166.72
5abfc2c21926dd42e4e2a94abd87e23e,1,boleto,1,56.78
15dd36b746e48dfec9824dcebef22b7f,1,credit_card,2,44.47
1e9c5ca232e1cdb290cb11b20d668c50,1,credit_card,8,537.99
db6c3bec472f764bd426b77171342ce6,1,credit_card,8,408.79
1e7aff52cdbb2451ace09d0f848c3699,1,credit_card,4,154.19
6be0accbc7586ba7eb6b9d35bb2023f4,1,credit_card,1,50.95
88aa3c3fb095aabfed68ad9cfe82c151,1,credit_card,6,126.8
f7445b0cae0fd4d05894171adcc55931,1,credit_card,1,54.38
e06507fb1e1f48c1cc59d40e02b82f16,1,debit_card,1,223.44
512669f049d27cb8c95c83eb6e268bfa,2,voucher,1,100.0
2468e620a816b687f5dc6878e7d847ce,2,voucher,1,46.68
ba4ab82dfc39b245d6688ce6e5d75d1f,1,credit_card,6,562.52
f89525a2a79be7efb2afb5844cf2652d,1,boleto,1,104.87
ef3cb4aad45c5799a70caabb84e7b62a,1,credit_card,3,75.73
79e142ec7dc9b52c689db4d43c06e63b,1,credit_card,5,69.12
9bd90698ab1e822ca4cb1e2a0de42fd4,1,credit_card,3,99.9
57694158da92a85b1fcd72de45542073,1,credit_card,2,321.58
d3e50ea4c86a1cfb30aa36e3e388d021,1,credit_card,8,265.46
a544402adb66ebc329117c687bd975a2,1,credit_card,6,98.7
1bda188949c33f08bbd8a295ecd2c05a,1,credit_card,3,41.75
c56063fb44250985a4649811b257edc7,1,credit_card,3,35.21
fd4c1cc6d742f00dee7633f6a72cbe60,1,credit_card,10,355.06
68530478f47eb6016655d590a05fa853,1,credit_card,1,77.19
c3d82084f95e12ecd6cc271e0c225175,1,credit_card,1,128.87
5e421beb5e031bdd0634b7aa80ec82f0,1,boleto,1,141.28
8fb030b413de395dcbb7cb1a3c9b256e,1,credit_card,1,214.09
fca7b989b55ec495fc04ef8344bdb7d9,1,boleto,1,198.59
c1e00da044e0d7297a2f8cdd0a048fc9,1,credit_card,1,114.86
bc5c3e5c0d461286c2e22f90ce022e3f,1,credit_card,1,116.79
7dccea198365e4c9f616fbf3eef62fdf,1,credit_card,1,63.61
16c24987724018f73b746aacfbb5f8e8,1,boleto,1,180.45
9f181d637fd06f6468cec70121b8e160,1,credit_card,2,138.6
2c8d335aabf96328d817f48bdbccc430,1,credit_card,1,92.9
bd50e1e10ed8a1e38db7af2e76a1986f,1,credit_card,3,332.71
8afd15d26436c60441bf3ee71d2a91a8,1,boleto,1,59.82
6c983b6b465b11087129a008c89a4829,1,boleto,1,340.05
1fd9362a40211b8ab54154b0f8f7a657,1,boleto,1,338.13
9edbb64717f62b49b516e6d66f31edc0,1,credit_card,2,124.84
7581fe5b727dc11254a7c1d17733e0c1,1,credit_card,6,310.2
3313dc446abbe2a29ae4ae064320b334,1,credit_card,3,52.82
fdd4a2c5c0d42678df8d78ec3af7d314,1,credit_card,2,239.0
2f3adad02b8b0314fd094fac9fe907b7,1,boleto,1,181.59
e2f630b53cb2637be372c3810b089868,1,boleto,1,175.32
25e5f6a88a4525f820943240376c45c5,1,debit_card,1,98.81
6732c97d4cbdac9ed23b4c7148f61590,1,boleto,1,82.19
4856100f6860747b156ecf6405386b7b,1,boleto,1,101.93
47f1d4cd72cfee577340ecb01a3e8028,1,credit_card,3,313.5
dda3e0dbde3a2cd09432650b3634582d,1,credit_card,4,122.81
0f20a3721e8997ae2f771ec8cf0c4d3d,1,boleto,1,368.99
90ae645ceacd8832133a491224beb6b1,1,credit_card,2,52.59
8469ed2398a6fba32a54609f9ffd20bf,1,credit_card,1,66.59
0ef89e47a5078a9e54a080d5fa8c9109,1,credit_card,10,102.17
4da3bd761ca73d692ae0f5c252495546,1,credit_card,1,26.44
67b2796561ac2c941f6daf9881b510ae,1,boleto,1,62.37
57caf8a4f24c13ac1f4ec44f39a18a44,1,boleto,1,24.1
3955b3cc807588a07752d36d78afb900,1,credit_card,3,165.79
30cd92bf673cad5ee8cbc69432e5b951,1,credit_card,4,59.01
8f65131225833fbebbca5422422026cf,1,credit_card,1,47.75
bbd8f1074f27019f9acf680f5fbab20f,1,credit_card,5,73.34
285c2e15bebd4ac83635ccc563dc71f4,14,voucher,1,1.75
bf0f1a792476855668552e27ec7d263f,1,credit_card,1,26.35
5c5c9fde60ffb741545cf2608e8c12ca,1,credit_card,10,613.78
88fb1f364095174f013123c8a3781c31,1,credit_card,5,639.43
9e8852e4c12fac659173a62c643a74e8,1,boleto,1,658.6
6c06e4f4212e106eaa318b8330944588,1,credit_card,4,234.46
e5cc9aee90086c1cb675e3feef14cb57,1,credit_card,10,105.28
23c5dff7c1173d8220f26bb0e881e2c8,1,credit_card,4,55.09
f94b0a3a81bf5b4de22a8c2a90df7263,1,credit_card,1,74.62
728795566669c2f36ab5118fcde3af33,2,voucher,1,32.16
9dcd79fc27cfb2b56c614e91db69942a,1,credit_card,2,138.6
eafa8d4e308b96e9574b09d9441d4898,1,credit_card,1,82.77
13ccf8b8e58a45adbc06ffb651474fdf,1,credit_card,1,32.38
28fca12474d528012be6d7def6e7bc20,1,credit_card,7,85.58
27f2fc5cc614685907cc6814ab7701ce,1,credit_card,4,106.16
974fdfd3a71b3695ec8d020318ec2f32,1,boleto,1,85.23
b4b74b67e8e09c1539e6f838e5eb8fa4,1,boleto,1,190.62
d5949030ef220e0fdbf194f9ac503698,1,boleto,1,80.35
486fd37a365a65189747be8c6c4f05af,1,credit_card,10,135.08
24016340d5156f96d37500c78a7fe591,1,boleto,1,373.11
d8ff993abef623e4c9956f245c4345e9,1,credit_card,9,92.76
ca68bb718c53d348a0428fa415efae79,1,credit_card,3,73.03
176ceeb8643366da493b896ac02ba4b5,1,credit_card,2,157.51
ab42eac47de85e36ba4622c26f9c9dcd,1,credit_card,2,29.32
0f3358d8ff329783796c1876bf8aa920,1,credit_card,5,104.9
86e2444fc896c9fa2eb5bc9d8a15e111,1,credit_card,4,82.97
f57b72afcc4b452e33507898aa140ff5,1,credit_card,4,141.78
b74bfb8cc19faa85573bff7a631e7c5f,1,credit_card,2,208.91
3d4369dcce579868d4629c19b96260c9,1,credit_card,5,302.37
8681115ee9073763981721e9e4cadbe3,1,debit_card,1,239.1
8a608b535d6218591ef223603060f3dc,1,boleto,1,100.54
f4137fa658be7e7bbc2e17e4da6806bc,1,credit_card,3,136.08
ec604748dfe7d284c0316cf22cac3b33,1,boleto,1,137.51
efff0f02714bda94c05b552d6603f6f9,1,credit_card,1,71.91
5df3e4bdf3b11255c6c73bd401826bae,1,credit_card,1,42.0
8a9c85020206b99d373e46acae940127,1,credit_card,3,100.08
f9ea74a0ba3d0e01f8f3a2c98bb35b9b,1,boleto,1,58.59
31f2497110f1ac4723c65060cd81dd92,1,credit_card,6,330.31
dac8bbf73624993402c1e7481bb37ee5,1,credit_card,2,137.53
2d816b6a11ddd3843f307d1333321091,1,credit_card,1,26.68
786cae661e4ef4209fe7721d5b85cc7e,1,credit_card,3,192.8
28e9ee43938891c706c6c9e8ce21d0ec,1,credit_card,1,46.85
8bb46e03bff515e6fceb90c2185880a9,1,credit_card,3,33.37
3a85e7db76d5fc41b9dadcb1d4e7a255,1,credit_card,1,336.99
f9ca536e1ef897f153c183d72ba141bb,1,credit_card,5,246.64
1ec5c99642df4c4c2469179b48e0343b,2,voucher,1,31.43
e7a65190baa4e6fd192246157c0b81fb,1,credit_card,5,53.83
cc5a504c7761122bceafca452e63c2de,1,credit_card,6,187.41
b7441c24c727cdf423f8339a62447193,1,boleto,1,285.02
4cc22fa6b7267027aac4151271636112,1,credit_card,4,101.73
738a72a43a2a56d21dbe8874ffddd1af,1,credit_card,1,70.04
70c135d2f6154ca40b2384cbdc39e913,1,boleto,1,90.98
d4911279e8f92849f1685ed9436c2483,1,boleto,1,82.73
f095f540bdb49344ad5fc17cc494e88e,1,boleto,1,155.14
648637c544f762334d4ce9bbe88ebe21,1,credit_card,10,171.61
db048ddab46bdb6a29c27f08073e29b2,1,credit_card,2,34.64
ad7ddb009f1bcd6c40cb1106471c292c,1,credit_card,8,502.12
e4e9fa1ceb459e9dfebba5e0b09849f3,1,credit_card,3,82.39
c284eb7adf76e92a2a39d845f1333a61,1,credit_card,2,53.29
d64d6b004a4ffd419003fc0a128c1c50,1,credit_card,8,234.17
2d5cdc856665603f1580e3586bde89a5,1,credit_card,8,216.93
674c79007110911b0f14e6c43ab64669,1,credit_card,3,170.02
23858bdc4cab9cf5b5de163b1f12ea71,3,voucher,1,0.6
ee1c259624feb697ba9a84a268f77cfa,1,credit_card,3,163.25
e1da8361c76cab67aa3588a1fbf1af54,1,boleto,1,253.4
fedebd6340d6998da33d42acafad9a4b,1,credit_card,3,36.13
ce8502b200546c12a54e51a65f313f34,1,credit_card,4,45.55
4a74e1934860e224f8750db3cbc1e991,1,credit_card,1,111.42
6428d066760796cd8507fb537438172d,1,credit_card,1,424.57
953e5c1feb295e2fc31bcc8ee7a9f58e,1,credit_card,2,67.08
a55bc0ec4a744ea57652f24a183894dd,1,credit_card,3,152.36
ac7735eec51a3fe9e31e51210ecbad34,1,boleto,1,98.44
c7da1b57f7d2251252370bc7d94168fe,1,boleto,1,38.0
d2a0cfdf8f3b718afce8a4b9d943614a,1,credit_card,4,93.86
7cb76df433b42580f7512fde60984ba5,1,credit_card,10,146.46
a3f9696801e0ce6882756720d7580e17,1,credit_card,1,57.1
b71ba668b12da5320995cd74acecb2fb,5,voucher,1,25.0
f037c28c7c878c3d1df3485872d3b63b,1,boleto,1,82.05
93f6802eddf412ddaece53aba01d1db3,1,credit_card,4,92.13
9f3458f0433d4cfa472f4682654b8d49,1,credit_card,4,78.18
164f22d152f646ca5ebb5a2049e3adfd,1,credit_card,6,153.2
e1065a0d77c2e2f08c58c0d4dafccecd,1,credit_card,1,90.88
7c3797b7f047e4358a5b2f9b9cf2e927,1,credit_card,1,77.14
d684202253f5f00621b0afd578646f3d,1,credit_card,4,69.41
c6b82ae325fa2da7b9344f222b76908c,1,credit_card,4,218.26
e91d77b27ccd3bac6b23a34a44ae3db1,1,credit_card,8,127.01
4172088f591c8a42cad3f5ee56f678c8,1,credit_card,2,102.87
92623cbeebb84cd7423fac6254b414bd,1,credit_card,3,456.81
44bb5734f29017e33add235fbdf83b90,1,credit_card,1,72.64
f5f3d42a187a504d4c574ba759ef3dbd,1,boleto,1,258.45
3f76c80c72931658268f24765a09ebae,1,credit_card,1,132.05
8a6b15db7cea5a4cd260873d4489bfb0,1,boleto,1,63.1
aeec431748740b82048a6041aaa69c5d,1,credit_card,1,20.29
6da45c88a41888408e61bfe388d93f01,1,boleto,1,56.42
f0dd29734578caa3db607e173070e2a9,1,credit_card,3,84.73
b5ffba2e8295cec77424fe5dc22f2dd7,1,credit_card,1,26.55
acee82e21828ddd887e48ad3afc6704e,1,credit_card,4,188.64
aa3babada56030c2ad79976c60d51e79,1,boleto,1,93.81
8a7637d805be7b25b3124bf6aeb04c26,1,credit_card,2,132.57
d83c6337cdf106c0818f7cd984240f59,1,boleto,1,99.45
a740ec24c1003da3578da8a0627f50a2,1,credit_card,8,120.07
192e8093aeeb86d202c1035db3a5bd48,1,credit_card,2,1570.79
289d1ce30c672184ba3722d783df7628,1,credit_card,1,83.41
bece5e930ddaed72094b5818d4e1e0bc,1,credit_card,2,202.42
777fcaf946b6f903bc6549785d3b3c2d,1,credit_card,5,75.29
66bb893cb22818f4c91fdfcf9e2a81bf,1,credit_card,3,61.24
e3cabd867d0bc59470f4c3d24a7b2f2b,1,credit_card,6,246.35
7f7c84dc8cc814c4354d21d64ed73a35,1,credit_card,10,613.0
dceb62e8fa94b46006c9554fed743df0,1,credit_card,1,35.75
8dacd1da7c4dc40d5c59e7ddd93b3ac8,1,boleto,1,94.2
d74c5191d69390293b9be9c2efaa8d38,1,credit_card,7,70.12
8bd34a173d34d6aa86d5e4a0627f7b97,1,credit_card,2,47.35
f848632484a14e56ee4ae609d013b95d,1,credit_card,4,103.26
7b072cb297a1526bf0dcd28d61c6004d,1,credit_card,3,63.16
dc35c2c8b79ef8d3bd5f7e67ebc94051,1,credit_card,3,226.48
e42bf7067f681fd8fae881e02681808a,1,boleto,1,125.0
ab6ccded40dba2056dfa826368b5adf3,1,boleto,1,34.75
7000a7e12f1bd709320d5ba33e246930,1,boleto,1,176.16
9a3deb474c6a3f4fbdf3252718392c47,1,credit_card,1,192.98
b865bf62fce1552218ba53aaa950e1cc,1,credit_card,10,324.94
d8c67af252d6fb9d0627101531bd3833,1,boleto,1,67.53
a66a0d868cc06abee5b71f206da03f4f,1,credit_card,1,148.61
8fcba4aadf752a090bcb6f9bb70be752,1,boleto,1,69.04
dd1170f24eb54d1e79df08ccbb49a377,1,boleto,1,92.9
299a083b6bd82294402dfa7d0df9980c,1,credit_card,8,196.52
cc7a31d7b05b15f82757614d415a1d08,1,credit_card,3,96.02
a1119e009d1d91655405307f4c095818,1,credit_card,2,65.67
c768b1d3a1541f992ff2a94488a364d7,1,boleto,1,57.91
0871bd17337f3c779b6ce501af36a4cd,1,boleto,1,288.06
363f10f9a33417de0135b77187a5222b,1,credit_card,1,47.11
15775cbae05fe929de188870848e4129,1,credit_card,6,71.85
0da1e80855b93d954fd8f95c571cb191,1,credit_card,1,126.52
567320164aa96555310f5c8ed6e8c5d7,1,credit_card,5,54.01
701f27990d1bec0c6210837db886ab90,1,credit_card,1,35.84
049bad09d9281445edb6dd1d6ece7395,1,credit_card,2,87.71
7ad99dd647ac730449ac7193ca005527,1,credit_card,5,61.22
9a7c4a07a4b1d502cdba82f5b60123ab,1,credit_card,10,183.29
fe2a11e8a3b98effc469854cd38fafec,1,credit_card,5,156.45
24eaa9941af703f34c309aff1a56aa5e,1,boleto,1,54.62
5d97051b2fbe2d850d8c195e054735b4,1,credit_card,1,83.0
a7ed24c6e9dd5c83996984932b57c9dc,1,credit_card,1,72.14
045806c8806bca9909e23a1a79cfdd0c,1,credit_card,1,174.15
a605a7cf5180284bea895720b8515040,1,credit_card,1,157.91
1ae6cdc7484c3cf6f29144b09d68f360,1,credit_card,1,28.13
370ea9c16345a128a6c6b8b76a475d74,1,credit_card,1,46.14
e077480e5c55c37d64833e295eab9b3b,1,credit_card,6,136.44
8ed355f30b1d3d5b82be51adbccdf067,1,boleto,1,237.68
1d14bb358f43b14725c70bdc035ce24e,1,credit_card,2,40.53
8b69e25aaf296391c63e1158984ed9ce,1,credit_card,1,275.56
7741a0c0ccbb42c74fb27c570c7e5354,1,credit_card,2,108.32
44ffd19b3bd3915642db0231344b8b0f,1,credit_card,1,38.01
d6d5256fd785237c4ace6b84392b2e28,1,credit_card,2,111.85
2345b8390d7bd4e3dd2bdd0dd7ab89cb,1,credit_card,6,283.73
bfd8b65b23bbf044e7ae60f3682bc225,1,credit_card,1,35.36
02d273267575a29864f552b2de598580,1,credit_card,1,221.16
31b4e29d481ffee1ab729d2864f96173,1,credit_card,3,186.18
f3d418a0887dbfd5bd41c788c87ac28b,1,boleto,1,172.81
a890088df39d4c062a07081527034784,1,credit_card,2,125.16
d42c0ebb65d63fd42b509a1573c281aa,1,credit_card,2,139.5
a3d314d074a652024b6b7ce9cf5e9275,1,voucher,1,158.37
c8149ea29f0a2d421ed6f7a82b6ed188,1,credit_card,1,61.75
0b5de0076d26726a10d457e57b93ff25,1,credit_card,5,56.88
e2fbbc5e799749941a23275230ee1d8b,1,credit_card,1,162.51
87c8e3ac05f5f884b03609437857cec4,1,credit_card,1,30.79
862510fc0a355d6cfe5c4add63ae9566,1,credit_card,3,245.0
c2fb2be28249222077a2d3b586195433,1,credit_card,1,63.83
b5afd0718531dfc9e9ea16d79715fd8a,1,credit_card,2,259.32
ef53ed0382d7f4a3ce54b8e4a0ba7143,1,boleto,1,128.15
a573cb4336fd3982959f7ddd2ec8724b,1,credit_card,1,41.01
36863ac8590d8776002418d844275735,1,credit_card,6,62.83
766d4eed8b0acec143fd1f1206a8daaf,1,credit_card,1,24.96
2953829633f43edf7636a856d6f3555a,1,credit_card,4,234.56
75306e9e0b8f64c5bd70c0d24f87a759,1,credit_card,1,133.05
bae6f9f2cc261de0a62c483184fde7f4,1,credit_card,2,115.05
f6bf536c581306c6334e82ca15d7bea5,1,boleto,1,43.49
f206285a782792c515e2177dee4bc04f,1,boleto,1,128.24
d2feb2f430d7d97b41873672953fe944,1,boleto,1,87.71
f07d4fe6a27830ae74a1a38aeba58602,1,credit_card,1,101.73
1133f2dfc033ba92bf6c470b20f6f332,1,boleto,1,53.22
d6e86df5b1614d493da54c4c87ce7f2d,1,credit_card,1,24.79
87b7af5cc8f6f865e983f16cf559393d,1,credit_card,4,78.19
c98f20eb107a235a15b60b2b5de731da,1,credit_card,8,88.08
17c7d18b95217b2fbbc15a88ef4f564f,1,credit_card,4,156.68
25e23f5fbf3139c628fe56c126c97391,1,credit_card,3,213.73
7cce12147e61d695697db09de514a27f,1,credit_card,2,148.16
a63104c1bbc7fe65734b02c43c1e996c,1,boleto,1,165.79
ea884b5a25f86e605e1750bd936e0122,1,boleto,1,460.05
a85b39b522ebdc78718abeca337444a5,1,credit_card,4,256.59
adf57a7b23c7c3f88e98a2fe2c22fcef,1,credit_card,10,106.07
e2c5cdd2687cb2f0efe991ed155c8653,2,voucher,1,123.11
dff3e288033f5ee1047beaeba16bf081,1,credit_card,1,166.92
e268013ab789100dfe3fbb989adc882e,1,credit_card,1,157.45
f8156c3c902b5ae88ac59a6c7b28f72a,1,boleto,1,60.64
3af9626db61282e337587628095b992b,1,credit_card,5,288.26
dee73233d82a40f417f0e455c2684df0,1,credit_card,3,77.25
14f31f8bfd37cf6b1fa6a4aa6e94e930,1,credit_card,2,165.96
