review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
ec538acd7bebac25727995e047b33307,0a7af36dc9b46e0920a68a9e2ee2198e,5,,A empresa faz de tudo para agradar o cliente e fez isso com qualidade.,2018-02-06 00:00:00,2018-02-07 00:34:35
3dbdbf3447574c41afc967fa47f37a35,d5fbeedc85190ba88580d6f82d1d5ed3,5,,Otimo,2017-05-17 00:00:00,2017-05-18 01:35:16
99387d0578151d5faf410455cbeaf3a0,fea86937707c29983d56d5ae7511a417,5,,,2017-07-04 00:00:00,2017-07-04 03:19:47
cd2be55d5cc78798af3c5e7ee4a89e98,a9f6ce91a31d7e8dc4af0d3c847a5639,4,,,2018-02-16 00:00:00,2018-02-26 14:04:29
9a547988b314ded5e6e14906edc072fc,3668477773eb5474d397777749d44f08,5,Muito bom,"Produto de boa qualidade, conforme o anúncio.",2018-07-15 00:00:00,2018-07-17 23:02:43
2fb6213f1594a44e726f0ae3d3a26db5,76cd472371f3f40f4019938329d21ac7,5,,,2018-04-11 00:00:00,2018-04-11 23:51:29
ff9ed603a0748e2152f7590c57cca78f,0aea5ed8df108f7cb387c099ddec65c2,5,,"Muito boa, poderia ser mais rapido ",2018-02-17 00:00:00,2018-02-19 23:34:39
d114ecc4de7abeda0cb07c30e4370938,47ef317b6ad85b53ec37aa600167f80a,4,,,2017-04-19 00:00:00,2017-04-22 00:10:17
65a9fb7246a8b6b9ee05687112d551a5,92a8bbc7ce477331df10e39cc3ac8b43,4,,,2017-08-31 00:00:00,2017-09-03 00:38:34
e414f97000c675d4a5a405627f45da62,2a1e603190a385d6ac42043e5361b309,4,,,2017-06-28 00:00:00,2017-07-03 18:17:27
967a259e2423efd4a9dfd19459314e76,88fee4747e42f5d4b4bdbf2a730d6e2a,4,,,2018-01-05 00:00:00,2018-01-08 15:33:48
b5bc37944193ed6f23aa5c130c003c54,9e4490f14f9c72dc40d107d497fa7573,5,,,2017-04-01 00:00:00,2017-04-02 04:49:46
eb4b4b6f4f9a51fb7fa64aa97aff9bd6,95e2bf3af9b01a4c24043bac75935bda,5,,,2018-01-10 00:00:00,2018-01-11 12:03:10
3d90e6ccb99218ca1e69c6f06dc9b52c,a82a8de42e1aa1d5c74f83f7b23fbea9,5,,,2018-04-18 00:00:00,2018-04-20 19:21:48
10ccce2f619c57d5af3f6f4f61ef3785,dbaa485d0f1b926d88f11b5c685d6bf2,4,10,,2018-06-22 00:00:00,2018-06-22 19:14:52
976c5e7a8426c95105bbd7d9687e0706,10758901b602fdec377ba3f189e531f5,2,,,2017-12-09 00:00:00,2017-12-09 12:17:41
51795347f9fada87e0c9b7c0242de279,55404f7c33f7e16a818555a8aafeadc6,5,,,2017-06-07 00:00:00,2017-06-08 02:12:54
1d37dd21d43d04d7b35226a84718386b,f37bdf37547266e7d6760e52bc87dfe3,5,,"O produto foi entregue super rápido, recomendo. ",2017-07-28 00:00:00,2017-07-29 11:04:22
72149ae9f715669e9ca0904ff846b1b7,60a492c2bbc08611ea853991c8cc8515,5,,Tudo ok.,2018-02-02 00:00:00,2018-02-02 18:33:15
6b2ed097f7ec66499960cee9e2cab95e,e2899c01b0665046758356f4e338aca0,5,,,2017-10-05 00:00:00,2017-10-08 23:59:10
0064bc7363b0ce5d319ce5d431fce38a,e3c2bd85842c8c1e31ed960eea5fa85c,5,,Muito bom e segurobo produto,2018-08-08 00:00:00,2018-08-08 09:20:55
46db5b8a9942d1c09014c739124df0b2,b86ddd788f0b18de16cd6562b3a9266c,5,,"O produto foi entregue em dois dias.
Bem antes do prazo determinado.
Excelente prazo de entrega",2017-10-11 00:00:00,2017-10-13 13:43:12
09b6cfb705cab248cdb1ed054e6169ce,f489949dbe23cf9313deb342913ece0c,5,Avaliçao,"100%, produto entregue antes do esperado.",2018-05-22 00:00:00,2018-05-22 20:19:38
1a070e87585cf73de8c4b8d3e9b67468,ca710aeaf469a14db2f46bf1bf7f5c54,1,,"Efetuamos pagamento no dia 19 de fevereiro. Pedido foi confirmado no dia 20 de fevereiro. 
Até hoje ( 17/03) não recebemos cartcuches.
Precisamos muito esses peças urgente. Muito prejuízo pela praz",2018-03-17 00:00:00,2018-03-17 11:30:00
f98067ba1228b379855c527958e2710f,51dfe9f034afda72c27c6b01e98526f6,3,,Comprei 2 cortinas e só chegou uma na embalagem. Não sei se vai chegar separada. Mais até o momento só recebi 1.,2018-03-29 00:00:00,2018-04-01 16:43:07
3106ea497d43ca7dab0a730011b645b5,03ff7f74352df18b6a9a261d68befe5e,3,,"Fiz essa compra e recebi meu pedido em dois dias separados, até fiz uma reclamação achando que estava faltando o produto. Acho q deveria ter sido avisado para não criar uma nova situação.",2018-04-13 00:00:00,2018-04-15 02:40:36
19d1973c6952f3934124f06fb57fff34,1fde32a510f950891c57d6e69c9071bd,5,Excelente ,Satisfeita com o produto ,2018-07-24 00:00:00,2018-07-27 20:15:42
b3a6795da030167dd01ad3e4759bce0c,77304ef3716289811c5b5c9c3fe0e4e8,5,,,2018-06-23 00:00:00,2018-06-24 13:24:16
ba57b777fdaeee5c416834b8a9e8fec9,899da82c1aeee8fe315db6826cd9a5ee,5,,Ótimo produto,2017-09-25 00:00:00,2017-09-26 14:37:06
739b79a48f04271cb61a92a7af40b465,d14be34d97ddedb3f0b7379757f862ae,5,Produto de Qualidade ,"O produto em questão, apresenta boa qualidade o que consequentemente me leva a recomendar o mesmo. ",2018-08-08 00:00:00,2018-08-08 21:06:58
c0d1780110483f5040d1fa537c8a97b3,5b181a5480a2873bf4689add4630e731,1,,,2017-12-29 00:00:00,2018-01-02 03:21:47
f831ff000c1da0316bd5911b08170834,342dfdaa2bf160f340fa0e54781e5b09,4,,"Só precisa melhorar o anúncio dar opções de cores pois o meu produto tem em várias cores e eu queria escolher outra cor, e também ele não veio com manual de instrução",2017-11-26 00:00:00,2017-11-26 09:58:49
e3d55022c4738e8ba53e56f00731ccc4,31112043c409fb9c7429a94904d314bd,5,,,2017-02-15 00:00:00,2017-02-16 02:33:10
3e8a1c9b026008274e1623eb24151959,b7f9ef5debe4cc9e54333fa441e8dfd4,4,,Muito bom atendimento e cumpre prazo de entrega ,2017-12-27 00:00:00,2017-12-28 10:16:33
5516d3df1f3d7be03e4c2f3192502f13,48805bfedbbbfe75dabe602c05eae895,4,capa de bicicleta,"a cor azul da capa é bem esmaecida e na foto era bem viva, de resto, tudo ok,",2018-08-18 00:00:00,2018-08-21 20:05:21
edf11a34858a65556b20917e535ccc45,1abd0dfe27b9146f0fe7ac0e4d03fcf5,5,,,2018-07-10 00:00:00,2018-07-11 16:21:49
4a147aab0f501b8d8a7215a4bb384677,adff485b76b194780db2e4ad4c5eb9b2,5,,,2017-03-18 00:00:00,2017-03-18 20:01:12
d46a258e4880fc09205642d96cbb0942,7583d4508d71f9aa7f656c86bee40403,5,,Torneira muito bonita de acordo com minhas expectativas. Vale a pena. ,2018-02-22 00:00:00,2018-02-23 02:49:06
d33f69e22fbb6631558dc1d70c401451,3ee6513ae7ea23bdfab5b9ab60bffcb5,4,,,2018-05-08 00:00:00,2018-05-14 13:29:58
3c260965ce42c18e6908b38c28e2cdd7,49f879aa078787ff9ca5e831515407b9,5,,,2017-09-12 00:00:00,2017-09-12 16:43:34
246776381ff0d1bd5eeefc4d3e717242,6a333077739385e594ea01b12faf9323,5,,Cumpriu o combinado ,2018-01-21 00:00:00,2018-01-22 20:47:01
d046d3288b7a37f870eea17af754f4a6,b3096cede7bf1dd20ff6607c7ee786e7,5,Super recomendo,amei a mochila da minha filha.,2018-08-08 00:00:00,2018-08-08 21:20:01
eaef07ced3c35bf3d00aa64ac792d1fb,217bf2a8e5504add2b381326f7582a24,5,Perfeita,Mochila linda e resistente,2018-05-23 00:00:00,2018-05-24 10:32:47
5809ea6ad206a773f76da8c7a0b6e983,ab457766fd545ee4fd253ae81da173f3,4,,,2018-04-25 00:00:00,2018-04-27 23:10:45
aa15ec6c6db19aa1f7bd303ebb117adc,a48091d43904feab22b133cf47e96816,5,,,2017-07-27 00:00:00,2017-07-28 11:24:56
fdec6ed29eed013a8a4cb1842b6b8dac,18fa032cf65a1c5c2820d16276b4741a,4,,,2017-11-09 00:00:00,2017-11-10 07:29:37
f30607d97766b94ee61a590d40fee7a2,231f6725cc4f33c7d2473e21240e34fe,5,recomendo,dsdfr3fEF,2018-07-07 00:00:00,2018-07-07 21:30:08
da598a4aeabadfc9c2870465ba31a622,24eb94311ff1fc3cbe344364d37946f2,4,,,2017-06-21 00:00:00,2017-06-23 10:51:14
34592a91e941932fcf44fd337be968d2,0032d07457ae9c806c79368d7d9ce96b,1,,,2018-04-19 00:00:00,2018-04-19 10:53:08
b1fe0958525057d8ed78fa7c7f9149bc,e497f72041dc38eaa6794c1c143e8005,5,super recomendo,que esta agilidade e qualidade de serviço seja ininterrupta.,2018-06-22 00:00:00,2018-06-28 21:51:17
81f706cbe8018ce168abb80a08aae714,f7d0eb24b92b2024fc86a38400664675,4,,,2017-10-25 00:00:00,2017-10-25 21:36:42
3bde5a2d5063c9da7ab6076dd50fd32b,2d1bec8cfa830e47e6267b4e3c329dbd,3,,,2018-03-21 00:00:00,2018-03-24 04:16:52
2ce1e32e66c5f5c18650e93d34c91a11,6718a9b577ce4d3dfbdbdc7d3ec97cb6,5,,"Adorei este produto veio certinho e muito fácil de montar...
Obrigada.....",2018-03-27 00:00:00,2018-04-03 13:57:46
369125e01bd3401b80360cf8379ae95e,e72f2609834d85254ae5c812097a437e,5,,,2017-08-25 00:00:00,2017-08-28 13:09:30
2e99a7b357655372f64ed0a2d4c6e79a,0be7e98768e4af5d5f972b05d01a82e1,5,,,2017-11-30 00:00:00,2017-11-30 14:42:17
b7251e7d81fbce07352d91d5b0e2117d,fbb1a0e5c4ba183f6cac6076920dc097,5,,"eficiente, dentro do prazo e comunicação clara com o consumidor. ",2018-02-17 00:00:00,2018-02-18 11:13:09
dc45aa97c54a0aa824bcf5b0fd04ca17,1234a83b9c1d13b6d3308dd2000d60b3,5,,,2017-09-23 00:00:00,2017-09-25 12:39:22
02ed4b7fcf2a010c1bcb20ef25c20460,20cea985bb2eb263b7abb5b2589a3f32,4,,,2018-04-20 00:00:00,2018-04-26 01:48:42
4687cd3dc8cbaa6b8932ab101d02a937,0dccb365ad960364b43a228ff6cebd3b,5,,,2018-03-10 00:00:00,2018-03-11 14:21:09
5e3221f50cc7bddbdca3911bbfc8abfd,9cb8098ab14d7f21e32786b85f62f5e2,4,,muito bom!,2018-06-12 00:00:00,2018-06-12 18:58:35
6aed282c8a64fdabdf35eceb2b8c67f6,7e3f9f89f31e57c84fe4ef9a5bb9bc1e,5,,,2017-09-06 00:00:00,2017-09-06 20:37:13
9fad8616e0655109b07541568a4fa30b,2f2778a452bf4fc9d460a600c98e648c,5,,,2017-12-19 00:00:00,2017-12-21 22:47:26
3f6b94e58d8dbcde1f807e337f37cce2,4ab2c1c6f21974d6332c0531a74eef20,1,,"Comprei o produto é solicitei a troca a targaryen e até o momento não obtive retorno, o produto veio embalado mas com sinal de uso, já solicitei a troca e devolucao do dinheiro e não retornaram ",2017-11-14 00:00:00,2017-11-17 12:06:34
2835a22ded67ac2510d2b5c5cb3e2128,b90846dbd50e328b0a1b6be47a8e2c0b,5,,Estou satisfeito com o produto recebi antes do prazo produto de qualidade.,2018-04-11 00:00:00,2018-04-12 02:07:37
03cc9d6acf67d527b906c43b3762f8d5,d82b18538d54e63389c7a2a8bf8a875d,4,,,2017-08-08 00:00:00,2017-08-10 19:30:49
0f17bbdc1b8c7dd65620b3ed0e75c391,b70a8d75313560b4acf607739560a0e5,4,Muito bom,"O sistema é prático, e procura tirar as duvidas do cliente. Com várias opções. ",2018-05-16 00:00:00,2018-05-16 16:51:20
a9abac20e2ee59acb3b5fa1be1e2a117,17a97fd237c6bc89cb832bd70369745e,5,Ótimo ,Gosto muito de comprar no site lannister. ,2018-06-16 00:00:00,2018-06-16 19:59:55
9a933b96fa23f39b7a1cd55683b59160,c1fe3ff121d3ebaf46868ddf6befa390,5,,,2018-01-25 00:00:00,2018-01-28 19:15:45
2bb7411ae3104fca1d4c45e52ec3354f,7ab7584d518d5220c4d8f5245c28181e,5,,,2017-06-27 00:00:00,2017-06-27 19:34:08
815920411159317743af5dcace6e76ef,a767765cf25c6fcfd8307499da9205d2,4,,muito bom,2017-08-16 00:00:00,2017-08-16 19:38:08
4fae2074c79dab6e46e8d27812715ead,37fc96845277017406e269d41347fb37,5,,Aprovadissima a compra! Foi entregue antes do prazo estipulado. Super recomendado. ,2018-01-16 00:00:00,2018-01-16 22:11:03
9686229ac052ec90f19bfdebfa4f9bbd,e3cae08b363cf005d0fb962883122e57,5,,Excelente produto. Entregue muito bem embalado. Perfeito igual na foto e na descrição. ,2017-09-15 00:00:00,2017-09-16 01:20:50
3ea966e60a5dd7d86f7a5c16c17eaf1d,d04051e8bfce56a92e0834faa72d7a7a,5,,"Encomendei 2 carrinho da mesma loja 
Mais recebi somente um com a nota de dois carrinhos
Estou no aguardo pelo outro produto",2017-12-28 00:00:00,2017-12-28 20:07:11
ee4aa4b651deb2e8b0c63fb05ec56c48,f785cc464b127c6e2ab598f33907437e,5,,,2017-09-10 00:00:00,2017-09-13 00:10:51
b4a45449b93886f44300e142cd3c78e9,fb1eff538c7c7033fdb5a6a0a3edd456,3,,nnnn,2018-03-22 00:00:00,2018-03-22 22:37:46
3c0d6d013cc905f23fd9aa46b1f76bf6,2e180902a7c09965877711c287097421,4,,"Penso que o envio poderia ser mais barato se fosse em contato junto. Ex. Comprei 3 unidades que poderiam vir numa mesma embalagem.

",2017-06-17 00:00:00,2017-06-21 05:05:06
7a079a0993939a7ebdc7868c3358902c,faa068942b581bc31538abdea52e6f35,5,,,2018-05-08 00:00:00,2018-05-10 15:57:19
b86b60b19d7ff8f19b2e7998ab14f5ca,10f288cd8e6f4add2454d845e9df5af6,5,,,2017-12-07 00:00:00,2017-12-08 01:56:11
ac6c5ae3b78be6ff4e00637f26c0c5fc,ffca67b9419980488c476f7f7f7bc070,2,,,2017-03-17 00:00:00,2017-03-21 01:39:16
ec7b3d29413e594144f097408cb28598,e84303628aff310abc4a515e1883e4f0,5,,,2018-06-06 00:00:00,2018-06-10 09:44:01
a9714e0a329db57a9d88a4e4f363275b,0849ccbfff0e8fd7168be6a62ca74a0d,4,,,2018-05-17 00:00:00,2018-05-20 21:01:02
1499de0b00d2fde6dd0cbebf49833e89,062bddc5be851fec2b59598cc33498cd,1,Produto errado,"Recebi o produto mais veio errado, ainda não recebi nenhum contato da empresa!",2018-05-16 00:00:00,2018-05-17 00:51:45
151a250753b83b135c450c81b9743436,282173a7e501a3bcdf5ac035f2da53ed,4,recomendo,,2018-08-24 00:00:00,2018-08-27 11:50:42
e3897e10523a63c65839edd1879f9053,a7e777244d28c9330d778b6626beb029,4,,,2018-05-18 00:00:00,2018-05-21 03:16:12
7bfa670b60e02b8fba398d5293c60bf1,0ffaba549f161074760e4d3802fe8641,5,,,2018-05-22 00:00:00,2018-05-22 22:56:39
cdcd0cb0ec3a23a2fb64a421d5cd3b55,0309a18e1e836baa9cd7289da085b4e1,5,,,2018-05-12 00:00:00,2018-05-13 00:00:26
48b474d65f18792afbc5a4209ce1789d,f19a5ffad88bd1aa13a80debd778bf2a,5,Um loja ótima ,,2018-05-17 00:00:00,2018-05-21 18:54:52
b257be12aeb626dd10cf106629621161,65f87722388463aa7d02023c8f5b11ab,1,,"Não houve entrega, não há respostas por parte do fornecedor ou da lannister. Prazo não cumprido. Documento válido como notificação pré ajuizamento de ação judicial",2017-12-28 00:00:00,2018-01-03 14:26:02
ed5c79c4b34fc81698b8118b3d66edcc,fb975e889b11a08705d3b2734b626916,3,,"O produto maravilhoso, só não gostei da demora na entraga.",2017-02-21 00:00:00,2017-02-22 12:34:59
1a7c51f4dc6b1d7bf6a66f8f5cec153e,4384f1e73716020a06569f0802ad8c38,3,,,2017-11-14 00:00:00,2017-11-16 12:42:12
96e861ebed354fa0072e0d423c056eda,79f7d697719bb0bd65cf1a1c5fc67348,5,,,2018-06-20 00:00:00,2018-06-22 19:52:23
29077acf6d05c5cdaa0829144b89d6c6,d3b13898a835b480e8ab562071435158,5,,,2018-05-16 00:00:00,2018-05-21 14:51:09
a725cea718dc031a3244bb46431d8929,aa4e05bcd5346709bd52562b68ae92be,4,,,2017-07-05 00:00:00,2017-07-08 20:34:19
c19187b486ee38a5fb174e7f08b7122b,c921d0b03ebcae62b75e66a01a5bb120,5,,,2017-12-07 00:00:00,2017-12-07 15:55:53
0c507009c47928215c8087ad017aa7b5,66c8850e9f6bc2f81873165c41901706,5,,,2018-04-04 00:00:00,2018-04-06 16:01:58
21d21a437a5ba610f2487c5ecbbb7445,3f264002073a8f23aa66fa3ce82cc5ce,5,,,2018-03-20 00:00:00,2018-03-21 11:29:23
38ecc463edcd486ed3535d3c62a1fff0,5020a3db49225f967490d76021c7d13a,1,,So recebi dois pacotes. .. sendo que comprei cincos pacotes. ,2018-02-09 00:00:00,2018-02-14 19:55:47
02437602462203ddc6b03ed156846f73,647a878dc34645d35999b5dc9d506373,5,Recomendo,Entrega antes do prazo. Muito bom,2018-05-20 00:00:00,2018-05-22 01:31:34
ce9286d3a6bee8b4c730baf27bda9ceb,917fa8f40024e6e7bd1533221767ff65,4,,"Apenas achei que seria mais alto, mas mesmo assim gostei !",2017-07-24 00:00:00,2017-07-27 12:30:13
ee7b9e8010763753eac1f90cea561192,71e3b03f3cb75e6fd2e5a75e7291df4b,5,,"facil acesso no site, entrega no tempo estipulado.

PERFEITO!!!",2017-09-16 00:00:00,2017-09-19 11:07:00
bc0a4a43a1142914892a0d8bb09afef1,c138ed76de074431ead0f918198673f3,5,,Excelente,2017-08-26 00:00:00,2017-08-29 19:48:07
cc451beb8ef5ce647e45002b9b484390,013a98b3a668bcef05b98898177f6923,3,Recomendo,"os produtos comparados form entregues antes do prazo.
Mas o valor do frete esta muito alto.",2018-08-18 00:00:00,2018-08-19 00:07:35
7bd6084cf6fbff1c2e786a7b356cd86f,cf1d0b87e826698d649f105224d60d8f,4,,,2017-11-23 00:00:00,2017-11-23 23:11:15
f9243bc8c06c1922d8cf743482a42a6f,0807ef98d4c6786b58238e6dfb2d2a9c,5,,,2018-02-17 00:00:00,2018-02-19 17:54:58
0834300aa1073b8e247963733103db88,859c549cb42de5d30cfc3ef3ecc432a9,5,,,2018-05-24 00:00:00,2018-05-25 12:19:31
b1492520acf2d40b2874f91c31140b24,a83bb8ac33348c821f5d1062e6aa2027,5,Recomendo,"ANTES DO PRAZO,ÓTIMO.",2018-08-31 00:00:00,2018-09-04 15:12:11
17d9eb4aa6d912b9d21f1ed202b854fe,4b26fbc3d9dab4bb7bed35fbe2746f26,5,,Chegou bem antes do prazo informado,2018-05-05 00:00:00,2018-05-05 21:18:03
0c400fbf71ed619d19a4273f8e2d9a3f,fc8a722f0277169552e46a0e91d7f0b3,5,,,2018-06-14 00:00:00,2018-06-18 16:07:20
514cf031f341a11cad4d90259db59c91,97a1a97ba78cf7a92dcd42d2d9a7dd6c,1,,Tem que ser mais rapido a entrega ,2018-04-06 00:00:00,2018-04-06 10:27:25
6f27deb7e6c85d65bbe424e63d1531a9,8567d0e0c41a3f32730d8d68b7a73d33,5,,,2017-11-26 00:00:00,2017-11-28 10:55:16
f75e4d4a88f54ba139be582a23ee199b,4e89acaaa6801f3fddbd08b4258b2b6e,4,,,2017-05-24 00:00:00,2017-05-26 01:02:03
eb1682cf509720945505ac0d331d8a3c,6bc4dfe9abc405f51a0ea37ef8804b2f,5,,,2018-06-19 00:00:00,2018-06-19 16:20:27
d820116ec305630cffa88ac6b711ec55,f7bb51594cfc866efaf10953ccb34f85,2,,,2017-10-05 00:00:00,2017-10-08 02:15:57
a51afd5a17b8eeeeb91959fc9456410e,7501e0d79e115a1491674e6154b47bd4,5,,Parabéns. sempre mantendo atualizada as informações acerca da entrega,2018-04-10 00:00:00,2018-04-11 00:07:32
eb9435ea7189a490170b79462536ba0c,60370e827435d6cab7062f5852f15d80,5,,Produto perfeito e entrega super rápida!,2017-12-12 00:00:00,2017-12-12 19:54:41
a193e8ab376725be9359279757ec055e,bb95c9f509ff2da87b6015a0d9046f0f,5,Ótimo,"Tudo perfeito amei o produto exatamente o que eu precisava.
A loja também várias vezes que compro sempre no prazo certo e produtos bem embalados e excelente preço.",2018-05-15 00:00:00,2018-05-15 22:33:57
abeb94b7d8efc0eff4cda8b12e05a9c1,503a416fb4261893e74138567c7138a5,5,,,2017-04-06 00:00:00,2017-04-07 01:18:37
f1d66ab329a6e3b2dd9971f0ca7e5043,9574d5677b89094eaa4e246e506737c7,5,,"Ótimo vendedor, entrega rapida.",2018-01-04 00:00:00,2018-01-04 21:05:19
972655ccaebad6455665fc3f7f210803,356c676af9d2b3828c504330ea74ed73,5,,,2017-07-29 00:00:00,2017-08-01 00:11:34
55c11173dd8926f1e513605acde1536b,d657b724ccbf3c04cd34c65f6bbadb10,5,,,2018-06-21 00:00:00,2018-06-22 01:35:00
948745b689abfe1e67032129e6b480e6,8dbd319d233611ca45b64cc56eac5e34,1,,"Estou muito chateada pois comprei um produto(kit de Pincéis) e veio um outro produto(Bare Lifts).
Enviei um e-mail no mesmo dia que chegou (22/03/2017) e até agora não obtive resposta.",2017-06-23 00:00:00,2017-06-24 22:01:47
c9f567c3b121df38dda13dd4fdc3929c,7b30aa29f313756594c6bfad78eea84a,3,,,2018-04-27 00:00:00,2018-04-29 20:28:53
d7d56c09d51d8f77b672ac60c613afc7,217fa6305f49722c5712365fa9fb7685,4,,Sempre recomendo as Lojas lannister!,2017-07-11 00:00:00,2017-07-14 10:39:13
df3cc408ef8fa84f7ac09cd6d9a27c80,d3244b7027fc12dbc070c6994d29ad50,3,,Esperava mais do produto. Devia ter um melhor acabamento.,2017-07-20 00:00:00,2017-07-21 02:21:11
62c43fb5a87e4f2a2e1c89d266c3dcf6,2343dbf79839ce221f3e1ec059cbff9f,4,,,2018-07-24 00:00:00,2018-07-25 02:08:29
07f2357e36a8e6a6c70f4e4d6515aff4,8f2b0c41d21837f8c6d4682867c66ffb,4,,Produto muito bom!!!,2017-06-28 00:00:00,2017-07-01 01:08:31
641fead865c72f123ef3a92d3dabacd4,b6f5e3bc6360fbc485ff34695b7b3fdc,5,,,2017-09-10 00:00:00,2017-09-12 17:06:19
a3c94dfdc785b2cf54a24f088291b503,21986ad587b4a2c379e191e22a03deac,5,,,2017-07-29 00:00:00,2017-07-31 00:35:38
05c524f633d97a11a12c94770d1243cb,48b4f1f96d5ae13b404fe7d041a8d393,5,,,2018-08-25 00:00:00,2018-08-27 14:17:36
557fd09b23ce7fbd63aa23373c61e96b,a22df5d3fb8b3ec7e7adea94b1a4b967,4,,Achei q seria mais grosso ,2017-09-15 00:00:00,2017-09-15 16:29:26
8a67ac3a7e4a7f736f081319df031d84,62e975f28aa68109d68f92298a9327ac,4,,,2017-11-09 00:00:00,2017-11-13 09:35:05
b6517873f6f94096dd470517be872976,e9df66519c360c741bedc488149685e9,1,,,2018-04-08 00:00:00,2018-04-09 11:19:16
c7e4cf3a24bf740ebc1c48c6e42970bc,fed6eb3bc0bf436d4f59e87714170a38,5,,,2017-04-29 00:00:00,2017-05-02 15:21:44
3d1378c1b772af57a1e6fd6e3e387b44,882554ccc6f6b9d99fcab37ef645ed14,5,,,2018-07-21 00:00:00,2018-07-23 20:34:22
90725aae54a4bf5a690e55dd569a4b9b,de4c308ea3f72fa2d3be68d18a2fedb1,5,,Atendeu minha necessidade,2017-06-29 00:00:00,2017-06-29 23:29:17
7a2d1613db3a09f541a87dfe11a10385,940b17cda16a315ebce41e39a03a759e,1,,Meu produto veio errado comprei jogo de lençol e veio cobre leito em uma estampa diferente e não gostei,2017-09-26 00:00:00,2017-09-27 09:25:02
6d8f99d23b8ef3200ef680aa27403bf8,02e0c2efb6d9bb2a95ca90b7e78bec1f,1,,"Comprei 5 cobertores de microfibra, no qual recebi apenas 3,ficaram faltando 2, gostaria de saber se vão fazer o estorno do valor, ou vão reenviar o produto. ",2018-04-10 00:00:00,2018-04-18 00:09:29
aacfd71004940b4ea25ce9b0cae6bcf2,b2f9e7490c9752bd0a3d8433208a5b50,5,,Produto bom entregue no prazo mesmo com os correios em greve ,2018-03-16 00:00:00,2018-03-23 18:00:16
72f3d8c2b7025a586cfbcd8a5de52142,fb817ea806c048bee0ee533d3c56f27e,5,Recomendo,,2018-06-21 00:00:00,2018-06-29 12:23:19
648ab0152b16d2f36dc7c8c32dc00407,90f70c93b68739ab031eaa26a03c1620,4,,,2018-03-15 00:00:00,2018-03-16 02:52:00
d645a3ef5317dde1247dabba75fe3779,68619ce8e1d093c01359eb9d2dd22120,1,,"Eu adoro fazer compra na baratheon, mas tem uns parceiros dela que deixa a desejar.Meu carregador até agora nada.",2018-02-10 00:00:00,2018-02-12 15:21:32
7b4567a688777c8b8b69a2b83ed2a8b1,ed0621902f725df643367f63deec991a,5,,,2018-03-10 00:00:00,2018-03-13 10:31:37
3932eda5ef78505334d6758bcef8218b,c811a0a169f6226a82aa3cc2c6229897,5,,Legal chegou antes do que era previsto.,2017-03-22 00:00:00,2017-03-23 11:12:54
018ae439c29d6c6fc8e84ce03f2ec379,4a7f6dd027d9a492108f77d26d69e304,4,,ótimo atendimento,2017-11-19 00:00:00,2017-11-21 14:09:55
fd7d77e750bfd5261c9f19b73f1d7109,4feb155d6d4d8b2ba3191d90655f3b99,5,,,2018-03-02 00:00:00,2018-03-05 13:52:07
18c0c8713f7b4675a87fde5face771b9,88aa3c3fb095aabfed68ad9cfe82c151,3,,Houve atraso e tive que ir três vezes no correio para poder retirar o produto que comprei. Não comprei mais quando a entrega for feita pela targaryen. ,2018-04-11 00:00:00,2018-04-14 00:58:04
40d60ce68e2f9de31d71d1d661e98ccd,28d54ed8d82e889932eed0c294c88a6d,1,,"A capa veio errada. Um tamanho maior que o telefone, e não encaixou com o buraco onde fica a câmera.",2018-02-28 00:00:00,2018-03-06 11:36:47
554323795678b0efb4102e4d37e5b61a,f2decddf8c6c81ab5681626c6c282871,1,,"Não recebi a minha mercadoria até o momento 
Gostaria que alguém me desse uma posição do porque não ser entregue ",2018-03-10 00:00:00,2018-03-10 11:39:15
8514b02c5041655236072085e13fe664,d96d7f559007441c85e5bb679bca0feb,5,,,2018-04-03 00:00:00,2018-04-05 23:49:32
29d6cf9e5d6da0f469e705efd0f3de0b,ebe68f8677e52fa72bb060f50dad8e1b,5,,Entregou dentro do prazo....,2018-01-24 00:00:00,2018-01-24 23:00:08
2bfeba3c240fe83d7b69a64f846732b1,4c2efd43936f16115387b1ea65312cc4,5,,Gostei e recomendo !!!,2018-04-06 00:00:00,2018-04-06 22:39:21
60cbbb405be795518d3f64544cc7b209,47950fd9593ec583d56bcc690f12e245,5,,,2018-06-09 00:00:00,2018-06-11 10:33:20
6166a26ecb4ebb9310c408268a289495,2339f2753971c30de3edcc1d6011d360,5,,Entrega rápida. Produto muito bom,2018-01-28 00:00:00,2018-01-28 16:47:52
5e3bd5c34a9318a3abde22ec4230a3ed,2f9aec8b96e05c0c40e49b20214b89bb,4,,,2018-05-05 00:00:00,2018-05-06 20:38:56
4ed352ba32cf7444f22d8db3972f4a77,bcd870b88eefdc1d8e5fe731f5e7a4a3,4,,,2018-06-30 00:00:00,2018-07-04 11:12:41
c4ec86a4b51469925583dbb4b38b556c,7ffb2f75de37b73b297a0923735af96a,4,Esperava mais,Ótimo produto e loja.,2018-06-28 00:00:00,2018-06-28 22:28:39
7174c08f296ecca017f9e65ab1bf2260,b5d7803c645bb1272fbac9a45a43b1d2,5,Muito satisfeito!,Ótimo produto! Estou satisfeito e recomendo a quem interessar.,2018-06-05 00:00:00,2018-06-06 00:35:03
